user_id,rank,business_id,distance_km
29507700,20,265702900,0.5619593523819694
30969673,1,609106591,0.06341683177684893
30969673,2,277967478,0.06342674321212091
30969673,3,338281013,0.08380130403325922
30969673,4,1562170,0.08527003256425049
30969673,5,338334721,0.09589400873052727
30969673,6,264888713,0.11221756354499404
30969673,7,245171442619073,0.137076168711682
30969673,8,1030382755,0.15560489932459498
30969673,9,240249439,0.15856049114264992
30969673,10,695750012,0.16099349698663762
30969673,11,288293981,0.16972100869954557
30969673,12,252682388,0.17183935577170556
30969673,13,405147087,0.17787343718428308
30969673,14,1024927630,0.18199077849548925
30969673,15,1029769301,0.19783457920776212
30969673,16,259697677772197,0.2063642338889921
30969673,17,904182897,0.220468274860171
30969673,18,255280920,0.2223932654669771
30969673,19,298923498,0.22956776824077096
30969673,20,291271994703329,0.23514276044282098
32471157,1,1021573332,0.2730980813559359
32471157,2,313297731,0.6505252113861872
32471157,3,12379628,1.2398504988725525
32471157,4,251541454,1.4692756557871136
32471157,5,254772922,1.541324055817102
32471157,6,943131849,1.6873213432898064
32471157,7,808826557,1.6997850479383032
32471157,8,843425825,1.9567877866124634
32471157,9,785417204,2.233503422352289
32471157,10,37416,2.239257095945454
32471157,11,234838117,2.2676793977259306
32471157,12,276028595,2.35021338180002
32471157,13,394424078,2.388317635352225
32471157,14,563961587096613,2.439335410644095
32471157,15,114044652645175,2.494141545768854
32471157,16,812012451,2.5117620932625946
32471157,17,234388444,2.529057769872562
32471157,18,283054350,2.536431741199615
32471157,19,250163192,2.542500174654281
32471157,20,511885015,2.5491222546610928
33503356,1,267993516,0.14554930337629382
33503356,2,369191535,0.5179859417628312
33503356,3,220748510,0.5397789123675849
33503356,4,339071343,0.6199848891649082
33503356,5,436275883247844,0.6513960952431481
33503356,6,55536843,0.8607225491655007
33503356,7,735393347,0.9379951187901548
33503356,8,305958212,0.9469156415304907
33503356,9,33887138,1.3369719324325413
33503356,10,469142683128571,1.4254281992659008
33503356,11,972864102783370,1.4913691893703722
33503356,12,1015636192,1.581527541314375
33503356,13,1029882831,1.595004470286621
33503356,14,1215594,1.6291432220329891
33503356,15,312138016,1.6291432220329891
33503356,16,52098850,1.6978000536554785
33503356,17,8207464,1.7075511787301114
33503356,18,214591172,1.7943920231867596
33503356,19,71750015016,1.8005676607624495
33503356,20,1026139203,1.803818568433454
33916775,1,35235238,0.05489075998159018
33916775,2,134961039919952,0.05489075998159018
33916775,3,279973,0.1051787259179662
33916775,4,174526983,0.10670397332299006
33916775,5,10498137,0.11899350035974458
33916775,6,16391358,0.13925286965544614
33916775,7,310387290,0.1912051033860385
33916775,8,709568685854487,0.20502212740633136
33916775,9,117466732196943,0.23239369009178756
33916775,10,251923428,0.3526933213248305
33916775,11,460747747,0.4372726786890561
33916775,12,82474849,0.5334713194937883
33916775,13,659586124191405,0.5949515643866543
33916775,14,143828,0.6121840355192701
33916775,15,1640356,0.7219357808967083
33916775,16,611512209,0.787370155318426
33916775,17,454780394,0.801776110886895
33916775,18,440715622,0.8165416290535158
33916775,19,1008772793,0.8218773866622971
33916775,20,521050077,0.8883375419591398
33967030,1,234542094,0.062682115792379
33967030,2,371972343,0.12775418927512602
33967030,3,695719673909491,0.2679795756556395
33967030,4,239027951,0.3868411584340805
33967030,5,378267662,0.40411946625760126
33967030,6,901607139,0.630495771141866
33967030,7,151051651622147,0.6470153906950564
33967030,8,1019855812,0.6793027054752541
33967030,9,426120010,0.6887672292086275
33967030,10,267700845,0.7020806449504852
33967030,11,213312813,0.7500957825401929
33967030,12,247517906,1.0505894327987182
33967030,13,5740767,1.0616458834351201
33967030,14,341150377,1.0875320713690408
33967030,15,592579659,1.0950270980781407
33967030,16,252712797,1.14476758407031
33967030,17,793726808,1.1549550029830526
33967030,18,64474,1.193328135345031
33967030,19,1033130971,1.3454542062349304
33967030,20,617273912,1.4414269342045483
33995358,1,335447874,0.0
33995358,2,288255099,0.007964893758056505
33995358,3,571417615,0.07423440508506292
33995358,4,486914508,0.0803321299912103
33995358,5,776294720,0.08264312275983132
33995358,6,278792617,0.08893531051024994
33995358,7,291854334575332,0.08900638954114415
33995358,8,269688804,0.08920805742433925
33995358,9,253042324,0.09419203971221442
33995358,10,6429722,0.09461855033856245
33995358,11,36016190,0.09461855033856245
33995358,12,50476670,0.09461855033856245
33995358,13,304110050058021,0.09485105408587624
33995358,14,16740728,0.09734593896862463
33995358,15,340029014,0.10626662044421123
33995358,16,449484245388282,0.11594673988145719
33995358,17,3465510,0.13015116287634662
33995358,18,742921502,0.13128984484985107
33995358,19,264016784031,0.13662482935748949
33995358,20,1018731168,0.13781283170956166
34365051,1,25536710,0.1163033951315333
34365051,2,269235653254206,0.25121554547263797
34365051,3,391897116,0.28595010238752
34365051,4,1022294401,0.295220253546081
34365051,5,328109818,0.3002472969382612
34365051,6,248301185,0.31620630069912004
34365051,7,508526115,0.32867857761002245
34365051,8,951329217,0.34679375431027676
34365051,9,708727883,0.3487372216999357
34365051,10,297635712,0.37787653992727543
34365051,11,416645482053157,0.4062718280175273
34365051,12,209419412429333,0.44726475295279583
34365051,13,2232978,0.45407847057494893
34365051,14,1009213875,0.4562271206021537
34365051,15,191923571205596,0.4936757858361385
34365051,16,244457927,0.5272966232309232
34365051,17,640023364,0.6095117316762634
34365051,18,298486104,0.7406027889263791
34365051,19,484387311,0.7952465112529746
34365051,20,29603191,0.9783145695061162
34966481,1,5993502,0.1774964445305398
34966481,2,261881594,0.21215379591565506
34966481,3,778872819,0.2941382842600895
34966481,4,257801502,1.9769326690557114
34966481,5,1029266234,1.9769326690557114
